adaptationTemperature,tt,treatment,Label,Area,Mean,StdDev,Mode,Min,Max,X,Y,XM,YM,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,Median,Skew,Kurt,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
20,hypoxia20,hypoxia,Tetrahymena2T2_20degrees_hypoxia_frame_42.0.png:0103-0556,1057.851,67.455,7.355,69,45,86,507.511,93.184,507.332,93.022,133.503,481.818,77.273,48.182,32.727,49.261,27.342,155.504,0.746,52.853,68,-0.388,-0.111,530,89,153.435,28.866,1.802,0.555,0.944
20,hypoxia20,hypoxia,Tetrahymena2T2_20degrees_hypoxia_frame_42.0.png:0323-0713,1222.314,75.011,8.074,72,53,98,649.973,294.505,649.96,294.367,156.515,624.545,275.455,48.182,37.273,50.75,30.666,153.258,0.627,53.335,75,-0.02,-0.626,688,312,150.376,33.104,1.655,0.604,0.9
20,hypoxia20,hypoxia,Tetrahymena2T2_20degrees_hypoxia_frame_42.0.png:1274-0866,1290.083,67.427,8.274,69,35,93,788.26,1158.169,788.169,1158.319,144.412,761.818,1140,51.818,36.364,56.305,29.173,24.74,0.777,56.954,68,-0.391,0.695,839,1290,28.61,30.473,1.93,0.518,0.963
20,hypoxia20,hypoxia,Tetrahymena2T2_20degrees_hypoxia_frame_42.0.png:1054-1084,1606.612,79.73,9.242,82,38,104,984.164,958.309,984.224,958.371,166.009,952.727,941.818,65.455,32.727,65.117,31.414,175.887,0.733,66.357,80,-0.509,0.43,1048,1047,170.538,32.727,2.073,0.482,0.964
20,hypoxia20,hypoxia,Tetrahymena2T2_20degrees_hypoxia_frame_42.0.png:0859-0995,1430.579,83.28,7.506,85,59,105,905.443,780.06,905.516,780.234,159.619,888.182,750.909,32.727,60.909,59.232,30.751,98.217,0.706,61.725,83,-0.038,-0.302,991,826,99.324,32.727,1.926,0.519,0.935
20,hypoxia20,hypoxia,Tetrahymena2T2_20degrees_hypoxia_frame_42.0.png:0618-1069,1323.14,92.069,8.522,94,54,115,972.176,563.689,972.38,563.481,145.073,951.818,537.273,40.909,50,53.829,31.297,56.174,0.79,56.158,93,-0.574,0.965,1054,645,60.945,32.784,1.72,0.581,0.954
20,hypoxia20,hypoxia,Tetrahymena2T2_20degrees_hypoxia_frame_42.0.png:0406-1071,1508.264,80.551,11.904,75,30,112,974.234,368.381,974.524,368.532,154.697,951.818,343.636,44.545,50.909,57.402,33.455,128.153,0.792,59.286,81,-0.426,0.381,1053,381,125.64,35.355,1.716,0.583,0.963
20,hypoxia20,hypoxia,Tetrahymena2T2_20degrees_hypoxia_frame_42.0.png:0417-1194,1273.554,86.136,8.776,88,48,111,1081.51,380.536,1081.848,380.59,160.334,1055.455,362.727,60,33.636,57.921,27.996,155.816,0.623,65.176,87,-0.677,1.074,1161,405,157.011,30.427,2.069,0.483,0.912
20,hypoxia20,hypoxia,Tetrahymena2T2_20degrees_hypoxia_frame_42.0.png:0240-1231,1533.884,82.595,6.696,85,51,105,1121.793,219.871,1121.637,219.902,193.008,1088.182,198.182,61.818,40,56.642,34.48,24.738,0.517,63.947,83,-0.257,0.519,1197,255,14.826,36.797,1.643,0.609,0.874
20,hypoxia20,hypoxia,Tetrahymena2T2_20degrees_hypoxia_frame_42.0.png:0213-1107,1040.496,83.122,7.489,83,51,103,1006.511,196.453,1006.515,196.35,144.191,991.818,168.182,29.091,51.818,47.41,27.943,92.089,0.629,52.774,83,-0.421,0.678,1100,185,100.923,29.091,1.697,0.589,0.921
20,hypoxia20,hypoxia,Tetrahymena2T2_20degrees_hypoxia_frame_42.0.png:0332-1320,1061.157,79.051,6.822,82,55,98,1202.03,301.795,1202.003,301.752,147.295,1173.636,288.182,53.636,28.182,54.719,24.692,166.484,0.615,56.349,79,-0.062,-0.323,1291,318,162.15,27.456,2.216,0.451,0.908
20,hypoxia20,hypoxia,Tetrahymena2T2_20degrees_hypoxia_frame_42.0.png:0658-1322,1415.702,78.122,9.839,82,44,105,1203.153,597.921,1203.401,597.865,147.424,1179.091,575.455,46.364,45.455,53.335,33.796,139.125,0.819,54.135,79,-0.529,0.2,1299,642,139.086,34.259,1.578,0.634,0.956
20,hypoxia20,hypoxia,Tetrahymena2T2_20degrees_hypoxia_frame_42.0.png:0684-1259,1442.975,82.718,10.982,80,41,110,1144.866,620.354,1145.071,620.571,157.048,1125.455,593.636,38.182,56.364,60.092,30.574,113.976,0.735,61.402,83,-0.364,-0.074,1246,654,115.427,32.75,1.965,0.509,0.956
20,hypoxia20,hypoxia,Tetrahymena2T2_20degrees_hypoxia_frame_42.0.png:0978-1401,1609.091,79.451,8.064,80,47,101,1273.487,890.785,1273.834,890.51,164.229,1251.818,861.818,43.636,55.455,57.571,35.587,58.408,0.75,61.778,80,-0.669,0.995,1383,1006,57.011,37.273,1.618,0.618,0.944
20,hypoxia20,hypoxia,Tetrahymena2T2_20degrees_hypoxia_frame_42.0.png:1318-1353,900.826,70.656,7.797,72,40,95,1231.033,1198.872,1231.153,1199.016,123.75,1206.364,1185.455,48.182,26.364,48.564,23.617,12.679,0.739,49.401,71,-0.542,0.69,1327,1325,12.758,24.393,2.056,0.486,0.949
20,hypoxia20,hypoxia,Tetrahymena2T2_20degrees_hypoxia_frame_42.0.png:1117-1619,1038.843,67.387,6.265,67,44,84,1470.577,1015.84,1470.875,1015.85,139.36,1445.455,1002.727,53.636,25.455,53.8,24.585,177.415,0.672,54.735,67,-0.073,-0.425,1590,1112,168.503,25.455,2.188,0.457,0.931
20,hypoxia20,hypoxia,Tetrahymena2T2_20degrees_hypoxia_frame_42.0.png:1296-1803,960.331,57.994,7.95,56,32,81,1638.528,1178.778,1638.62,1178.825,128.01,1613.636,1166.364,50.909,24.545,51.031,23.961,1.216,0.736,51.2,58,-0.183,0.135,1775,1293,173.884,24.545,2.13,0.47,0.958
20,hypoxia20,hypoxia,Tetrahymena2T2_20degrees_hypoxia_frame_42.0.png:0926-1751,1281.818,67.505,9.84,69,26,92,1591.018,841.829,1591.253,841.822,160.189,1568.182,818.182,47.273,48.182,58.436,27.929,134.807,0.628,59.869,68,-0.754,1.154,1727,905,138.077,28.284,2.092,0.478,0.935
20,hypoxia20,hypoxia,Tetrahymena2T2_20degrees_hypoxia_frame_42.0.png:0555-1560,1741.322,76.21,9.535,75,40,113,1419.139,503.251,1419.592,503.256,165.073,1396.364,477.273,44.545,54.545,58.173,38.113,123.012,0.803,61.092,77,-0.337,0.151,1542,527,126.529,39.436,1.526,0.655,0.957
20,hypoxia20,hypoxia,Tetrahymena2T2_20degrees_hypoxia_frame_42.0.png:0455-1624,1171.901,70.546,9.861,75,36,99,1476.492,414.261,1476.706,414.302,140.996,1454.545,391.818,43.636,43.636,54.947,27.156,136.365,0.741,56.7,71,-0.256,-0.233,1602,431,131.1,28.821,2.023,0.494,0.953
20,hypoxia20,hypoxia,Tetrahymena2T2_20degrees_hypoxia_frame_42.0.png:0498-1771,1236.364,67.709,6.404,69,44,89,1612.605,453.537,1612.493,453.463,152.529,1581.818,437.273,57.273,30.909,57.307,27.469,4.431,0.668,57.99,68,-0.162,-0.156,1740,500,9.019,30.223,2.086,0.479,0.926
20,hypoxia20,hypoxia,Tetrahymena2T2_20degrees_hypoxia_frame_42.0.png:0341-1767,1223.14,63.728,7.421,62,37,87,1605.833,310.421,1605.976,310.503,140.243,1586.364,287.273,40,46.364,54.057,28.809,126.29,0.781,55.275,64,-0.004,-0.323,1749,317,126.304,30.219,1.876,0.533,0.958
20,hypoxia20,hypoxia,Tetrahymena2T2_20degrees_hypoxia_frame_42.0.png:0301-1871,1003.306,60.431,5.537,64,44,76,1702.382,273.521,1702.321,273.412,130.399,1680,255.455,42.727,37.273,50.671,25.211,142.425,0.741,52.001,60,0.036,-0.189,1848,285,143.531,26.999,2.01,0.498,0.941
20,hypoxia20,hypoxia,Tetrahymena2T2_20degrees_hypoxia_frame_42.0.png:0095-1610,1204.132,63.266,7.132,64,42,85,1465.007,89.124,1465.172,89.102,151.722,1444.545,60.909,39.091,51.818,54.784,27.985,58.589,0.657,55.387,64,-0.003,-0.189,1596,123,66.801,32.454,1.958,0.511,0.882
20,hypoxia20,hypoxia,Tetrahymena2T3_20degrees_hypoxia_frame_162.0.png:0557-0284,945.455,57.145,6.88,58,33,79,258.84,507.025,258.812,506.894,125.789,243.636,482.727,30,47.273,49.991,24.08,113.823,0.751,50.329,57,-0.266,0.31,277,531,110.072,25.596,2.076,0.482,0.955
20,hypoxia20,hypoxia,Tetrahymena2T3_20degrees_hypoxia_frame_162.0.png:0856-0566,756.198,63.781,9.523,69,39,86,514.57,778.252,514.439,778.242,112.308,495.455,762.727,39.091,30.909,44.324,21.722,33.268,0.753,44.387,64,-0.121,-0.537,547,870,34.992,23.003,2.041,0.49,0.945
20,hypoxia20,hypoxia,Tetrahymena2T3_20degrees_hypoxia_frame_162.0.png:1284-0235,757.025,39.643,4.502,38,26,55,214.022,1168.951,214.066,1168.631,118.699,202.727,1145.455,22.727,44.545,45.311,21.273,91.57,0.675,45.291,39,0.146,-0.025,229,1260,100.408,22.727,2.13,0.469,0.919
20,hypoxia20,hypoxia,Tetrahymena2T3_20degrees_hypoxia_frame_162.0.png:1195-0101,733.884,33.405,6.128,33,17,49,91.988,1086.761,91.827,1086.693,116.348,81.818,1062.727,20.909,47.273,47.632,19.617,98.328,0.681,47.586,33,-0.002,-0.643,99,1169,96.582,20.338,2.428,0.412,0.942
20,hypoxia20,hypoxia,Tetrahymena2T3_20degrees_hypoxia_frame_162.0.png:1217-1015,945.455,69.029,8.911,72,37,91,923.226,1108.019,923.455,1108.046,136.074,905.455,1081.818,34.545,50,57.026,21.11,59.511,0.642,57.395,70,-0.616,0.531,1000,1245,60.593,22.775,2.701,0.37,0.935
20,hypoxia20,hypoxia,Tetrahymena2T3_20degrees_hypoxia_frame_162.0.png:1258-1160,1028.099,68.465,7.087,67,46,92,1054.596,1143.578,1054.771,1143.466,130.931,1036.364,1121.818,37.273,43.636,49.965,26.199,55.1,0.754,51.273,68,-0.149,0.041,1145,1281,52.927,27.987,1.907,0.524,0.947
20,hypoxia20,hypoxia,Tetrahymena2T3_20degrees_hypoxia_frame_162.0.png:0590-1235,1236.364,75.215,12.949,79,22,109,1122.298,534.632,1122.669,534.233,152.62,1109.091,505.455,27.273,61.818,61.995,25.392,89.931,0.667,61.925,77,-1.002,1.494,1234,556,93.366,27.273,2.442,0.41,0.944
20,hypoxia20,hypoxia,Tetrahymena2T3_20degrees_hypoxia_frame_162.0.png:0571-1059,1396.694,85.392,9.088,85,47,113,962.998,519.313,963.464,519.117,154.035,933.636,502.727,59.091,33.636,61.502,28.915,16.916,0.74,61.523,86,-0.518,0.554,1028,583,18.97,30.049,2.127,0.47,0.961
20,hypoxia20,hypoxia,Tetrahymena2T3_20degrees_hypoxia_frame_162.0.png:0603-1295,749.587,75.664,10.378,76,39,102,1177.322,547.139,1177.635,547.219,128.36,1153.636,532.727,47.273,31.818,54.332,17.566,153.179,0.572,53.79,76,-0.339,-0.202,1270,589,149.534,19.218,3.093,0.323,0.908
20,hypoxia20,hypoxia,Tetrahymena2T3_20degrees_hypoxia_frame_162.0.png:0737-1775,947.107,58.931,7.452,56,40,80,1614.612,668.824,1614.516,668.747,133.061,1598.182,645.455,31.818,49.091,54.426,22.157,114.792,0.672,53.335,58,0.206,-0.654,1762,711,119.624,24.309,2.456,0.407,0.939
20,hypoxia20,hypoxia,Tetrahymena2T3_20degrees_hypoxia_frame_162.0.png:0132-1777,959.504,55.129,11.247,59,11,86,1615.975,120.26,1616.346,120.182,147.424,1590.909,102.727,50,34.545,53.118,22.999,154.431,0.555,54.923,56,-0.621,0.669,1750,116,155.556,24.702,2.31,0.433,0.91
20,hypoxia20,hypoxia,Tetrahymena2T3_20degrees_hypoxia_frame_162.0.png:0271-1385,819.835,68.742,7.492,69,42,88,1259.515,245.918,1259.558,246.125,118.478,1247.273,224.545,24.545,43.636,46.296,22.547,102.437,0.734,45.997,69,-0.187,0.014,1378,247,108.435,23.179,2.053,0.487,0.938
20,hypoxia20,hypoxia,Tetrahymena2T3_20degrees_hypoxia_frame_282.0.png:0607-1002,1161.157,79.895,10.714,80,48,110,910.012,553.336,910.357,553.424,145.348,882.727,538.182,57.273,28.182,59.424,24.879,166.367,0.691,60.089,80,-0.074,-0.068,971,598,162.387,26.017,2.389,0.419,0.964
20,hypoxia20,hypoxia,Tetrahymena2T3_20degrees_hypoxia_frame_282.0.png:0586-0852,787.603,83.86,6.82,83,65,107,773.222,533.031,773.438,533.036,122.868,750,521.818,49.091,21.818,50.049,20.037,0.144,0.656,49.768,84,0.149,-0.23,825,591,9.462,21.818,2.498,0.4,0.927
20,hypoxia20,hypoxia,Tetrahymena2T3_20degrees_hypoxia_frame_282.0.png:0454-0885,1112.397,77,6.658,80,54,96,803.898,411.722,804.014,411.536,132.088,790,388.182,30,49.091,50.15,28.242,78.456,0.801,50.714,77,-0.065,-0.088,876,481,75.466,29.616,1.776,0.563,0.962
20,hypoxia20,hypoxia,Tetrahymena2T3_20degrees_hypoxia_frame_282.0.png:0399-0717,1281.818,62.309,10.778,59,37,94,653.609,363.141,653.225,363.333,160.281,630.909,333.636,42.727,58.182,62.087,26.287,58.901,0.627,64.724,62,0.096,-0.638,696,430,60.555,28.052,2.362,0.423,0.938
20,hypoxia20,hypoxia,Tetrahymena2T3_20degrees_hypoxia_frame_282.0.png:0297-0750,892.562,71.896,9.873,74,35,94,683.789,269.022,683.882,268.992,137.01,654.545,256.364,54.545,27.273,57.587,19.735,164.271,0.598,56.693,73,-0.748,0.778,720,289,164.181,22.003,2.918,0.343,0.915
20,hypoxia20,hypoxia,Tetrahymena2T3_20degrees_hypoxia_frame_282.0.png:0192-0874,808.264,71.14,7.189,72,52,91,794.406,173.567,794.428,173.512,122.244,781.818,150.909,26.364,47.273,49.367,20.846,72.729,0.68,49.46,72,-0.085,-0.481,864,218,72.897,22.423,2.368,0.422,0.939
20,hypoxia20,hypoxia,Tetrahymena2T3_20degrees_hypoxia_frame_282.0.png:0288-0455,878.512,57.963,7.583,56,33,80,415.436,261.415,415.687,261.578,135.762,389.091,243.636,49.091,36.364,56.989,19.628,144.817,0.599,57.532,58,-0.101,-0.319,428,271,148.57,22.365,2.903,0.344,0.912
20,hypoxia20,hypoxia,Tetrahymena2T3_20degrees_hypoxia_frame_282.0.png:0503-0245,895.041,54.165,6.246,56,31,72,223.406,457.408,223.387,457.347,122.905,201.818,440.909,42.727,32.727,48.308,23.59,149.38,0.745,49.735,54,-0.178,-0.093,222,489,149.216,24.633,2.048,0.488,0.951
20,hypoxia20,hypoxia,Tetrahymena2T3_20degrees_hypoxia_frame_282.0.png:1235-0629,929.752,57.686,7.305,54,34,79,572.74,1125.011,572.564,1125.31,131.684,554.545,1099.091,34.545,47.273,52.788,22.426,57.618,0.674,54.576,58,-0.238,-0.175,615,1261,60.018,24.835,2.354,0.425,0.934
20,hypoxia20,hypoxia,Tetrahymena2T3_20degrees_hypoxia_frame_282.0.png:1207-1245,900,67.941,7.287,70,46,88,1132.26,1099.692,1132.36,1099.523,133.153,1120,1070.909,23.636,53.636,53.969,21.233,77.697,0.638,55.343,68,-0.048,-0.429,1237,1237,75.735,23.191,2.542,0.393,0.937
20,hypoxia20,hypoxia,Tetrahymena2T3_20degrees_hypoxia_frame_282.0.png:1073-1320,705.785,70.888,8.531,77,39,92,1198.802,975.419,1198.848,975.495,114.971,1178.182,962.727,43.636,26.364,45.343,19.819,19.464,0.671,45.717,72,-0.28,-0.294,1296,1081,17.354,22.561,2.288,0.437,0.904
20,hypoxia20,hypoxia,Tetrahymena2T3_20degrees_hypoxia_frame_282.0.png:1346-1753,890.909,46.693,6.808,51,29,67,1593.664,1223.611,1593.946,1223.927,135.503,1581.818,1197.273,24.545,53.636,54.313,20.885,85.229,0.61,53.759,47,-0.115,-0.52,1754,1376,86.121,21.986,2.601,0.385,0.893
20,hypoxia20,hypoxia,Tetrahymena2T3_20degrees_hypoxia_frame_282.0.png:0400-1685,1017.355,65.652,10.099,69,30,93,1531.483,363.436,1531.655,363.524,131.867,1506.364,350.909,51.818,26.364,51.918,24.95,4.651,0.735,52.326,67,-0.574,0.645,1657,403,7.989,26.364,2.081,0.481,0.959
20,hypoxia20,hypoxia,Tetrahymena2T3_20degrees_hypoxia_frame_282.0.png:0347-1612,728.926,65.69,6.881,64,41,83,1466.171,314.421,1466.332,314.481,112.62,1444.545,301.818,41.818,27.273,44.362,20.921,157.821,0.722,45.6,66,-0.278,0.027,1589,335,156.501,22.68,2.12,0.472,0.936
20,hypoxia20,hypoxia,Tetrahymena2T3_20degrees_hypoxia_frame_322.0.png:0108-1559,786.777,60.787,7.17,60,39,80,1414.777,98.734,1415.055,98.7,130.452,1390.909,88.182,53.636,20.909,54.237,18.47,179.077,0.581,53.913,61,0.01,-0.272,1530,106,174.193,20.909,2.937,0.341,0.921
20,hypoxia20,hypoxia,Tetrahymena2T3_20degrees_hypoxia_frame_322.0.png:0354-1349,1104.132,72.641,8.73,72,42,100,1224.821,321.53,1225.006,321.434,137.542,1200,307.273,52.727,29.091,51.992,27.039,1.224,0.733,53.226,73,-0.31,0.188,1320,351,172.147,29.061,1.923,0.52,0.942
20,hypoxia20,hypoxia,Tetrahymena2T3_20degrees_hypoxia_frame_322.0.png:0427-1085,727.273,79.973,8.417,77,49,103,985.787,387.669,986.043,387.617,108.543,966.364,375.455,40,25.455,42.132,21.978,17.915,0.776,43.218,80,-0.041,-0.209,1063,435,22.249,23.356,1.917,0.522,0.946
20,hypoxia20,hypoxia,Tetrahymena2T3_20degrees_hypoxia_frame_322.0.png:0673-1888,826.446,58.721,5.939,59,43,79,1717.465,612.086,1717.2,611.97,124.503,1693.636,597.273,46.364,29.091,48.912,21.513,158.818,0.67,50.493,59,0.109,-0.359,1863,658,156.666,23.282,2.274,0.44,0.919
20,hypoxia20,hypoxia,Tetrahymena2T3_20degrees_hypoxia_frame_322.0.png:0837-1677,863.636,64.078,11.194,64,18,92,1525.037,762.55,1525.063,762.267,129.958,1510.909,735.455,28.182,50.909,52.899,20.787,112.35,0.643,54.371,65,-0.568,0.419,1666,809,110.556,22.213,2.545,0.393,0.943
20,hypoxia20,hypoxia,Tetrahymena2T3_20degrees_hypoxia_frame_322.0.png:0970-1573,1449.587,58.466,8.582,54,26,85,1430.545,880.165,1430.93,880.087,159.527,1402.727,859.091,54.545,45.455,62.52,29.521,148.436,0.716,61.342,58,-0.306,0.711,1544,951,140.412,29.499,2.118,0.472,0.947
20,hypoxia20,hypoxia,Tetrahymena2T3_20degrees_hypoxia_frame_322.0.png:1037-1676,797.521,58.666,8.367,58,38,84,1524.416,943.25,1524.729,943.362,123.879,1502.727,925.455,42.727,35.455,52.075,19.5,144.281,0.653,51.826,58,0.117,-0.508,1653,1020,142.125,20.86,2.671,0.374,0.941
20,hypoxia20,hypoxia,Tetrahymena2T3_20degrees_hypoxia_frame_322.0.png:1140-1642,1104.132,52.653,9.594,46,29,79,1493.085,1037.223,1492.553,1036.652,142.943,1469.091,1015.455,48.182,42.727,58.88,23.876,138.561,0.679,59.286,52,0.121,-0.58,1616,1121,144.36,25.539,2.466,0.405,0.939
20,hypoxia20,hypoxia,Tetrahymena2T3_20degrees_hypoxia_frame_322.0.png:1413-1419,635.537,55.623,7.198,54,40,75,1291.216,1283.642,1291.241,1283.836,113.335,1280.909,1261.818,19.091,46.364,48.215,16.783,99.845,0.622,48.079,55,0.154,-0.786,1414,1388,105.35,17.669,2.873,0.348,0.945
20,hypoxia20,hypoxia,Tetrahymena2T3_20degrees_hypoxia_frame_322.0.png:0223-0448,892.562,59.966,5.917,61,45,83,406.636,203.428,406.829,203.251,135.671,384.545,181.818,45.455,41.818,58.446,19.444,40.667,0.609,58.21,60,0.262,-0.051,423,243,38.66,21.068,3.006,0.333,0.94
20,hypoxia20,hypoxia,Tetrahymena2T3_20degrees_hypoxia_frame_322.0.png:0548-0484,656.198,69.214,6.031,72,51,91,440.824,500.289,440.808,500.098,114.309,430.909,474.545,19.091,47.273,46.098,18.124,83.251,0.631,48.139,70,-0.153,0.311,481,574,79.114,19.091,2.543,0.393,0.931
20,hypoxia20,hypoxia,Tetrahymena2T3_20degrees_hypoxia_frame_322.0.png:0366-0344,702.479,53.161,7.092,54,33,72,312.722,333.41,312.941,333.55,111.684,294.545,315.455,36.364,35.455,45.847,19.509,133.648,0.708,45.291,53,0.006,-0.554,324,349,141.52,20.57,2.35,0.426,0.942
20,hypoxia20,hypoxia,Tetrahymena2T3_20degrees_hypoxia_frame_322.0.png:0942-0307,657.851,51.548,8.637,53,21,72,280.143,857.864,280.011,857.851,119.452,267.273,832.727,23.636,47.273,51.001,16.423,71.659,0.579,49.801,52,-0.651,0.221,296,967,68.587,18.66,3.105,0.322,0.902
20,hypoxia20,hypoxia,Tetrahymena2T3_20degrees_hypoxia_frame_322.0.png:0956-0233,610.744,45.349,7.221,41,28,69,212.599,869.296,212.519,869.273,112.97,192.727,852.727,39.091,33.636,49.326,15.765,142.485,0.601,48.001,45,0.235,-0.61,212,939,142.696,16.661,3.129,0.32,0.916
20,hypoxia20,hypoxia,Tetrahymena2T3_20degrees_hypoxia_frame_322.0.png:1113-0028,804.959,32.139,6.103,33,12,53,24.579,1012.998,24.812,1012.594,135.138,5.455,989.091,40.909,46.364,58.99,17.374,49.341,0.554,58.923,32,-0.09,0.07,10,1139,51.892,19.309,3.395,0.295,0.923
20,hypoxia20,hypoxia,Tetrahymena2T3_20degrees_hypoxia_frame_322.0.png:0280-0223,826.446,46.643,5.455,45,28,66,203.711,254.523,203.666,254.563,111.867,181.818,241.818,41.818,26.364,41.252,25.508,171.162,0.83,42.795,47,0.065,-0.1,200,275,167.735,26.364,1.617,0.618,0.952
20,hypoxia20,hypoxia,Tetrahymena2T3_20degrees_hypoxia_frame_322.0.png:0572-0832,949.587,80.975,8.536,80,49,107,757.142,519.96,757.337,520.382,124.503,741.818,497.273,30,46.364,49.078,24.635,112.169,0.77,49.167,81,-0.178,0.383,823,547,109.44,25.613,1.992,0.502,0.955
25,hypoxia25,hypoxia,Tetrahymena3T1_25degrees_hypoxia_frame_2.0.png:0083-0249,609.091,12.133,7.471,14,0,32,226.657,76.922,227.201,75.635,120.646,213.636,51.818,25.455,48.182,52.554,14.757,67.111,0.526,52.892,12,0.285,-0.574,237,110,65.638,15.787,3.561,0.281,0.917
25,hypoxia25,hypoxia,Tetrahymena3T1_25degrees_hypoxia_frame_2.0.png:0175-0592,1583.471,50.382,8.565,56,23,76,537.804,159.34,537.996,159.218,162.631,510,137.273,57.273,44.545,64.171,31.418,146.434,0.752,64.724,51,-0.164,-0.028,561,160,150.555,32.526,2.042,0.49,0.965
25,hypoxia25,hypoxia,Tetrahymena3T1_25degrees_hypoxia_frame_2.0.png:0417-0287,516.529,34.117,17.892,25,0,68,260.978,378.962,260.042,379.188,86.816,246.364,368.182,30,22.727,31.737,20.722,19.518,0.861,31.922,34,0.007,-1.079,271,422,19.983,21.274,1.532,0.653,0.954
25,hypoxia25,hypoxia,Tetrahymena3T1_25degrees_hypoxia_frame_2.0.png:0826-0126,1499.174,38.356,6.993,43,13,60,114.393,752.144,114.661,751.633,159.086,90.909,725.455,47.273,50.909,61.659,30.957,47.344,0.744,63.467,38,-0.043,-0.011,104,853,51.981,33.282,1.992,0.502,0.954
25,hypoxia25,hypoxia,Tetrahymena3T1_25degrees_hypoxia_frame_2.0.png:0752-0155,990.909,44.942,6.27,46,26,64,140.917,685.303,140.9,685.27,144.282,129.091,655.455,23.636,56.364,57.581,21.911,93.144,0.598,57.589,45,-0.133,0.109,147,721,101.842,23.636,2.628,0.381,0.893
25,hypoxia25,hypoxia,Tetrahymena3T1_25degrees_hypoxia_frame_2.0.png:1061-0400,1133.884,44.062,8.189,41,21,67,365.365,963.99,364.879,963.728,150.802,332.727,951.818,62.727,25.455,62.945,22.936,177.149,0.627,62.833,43,0.052,-0.247,366,1059,176.682,24.681,2.744,0.364,0.933
25,hypoxia25,hypoxia,Tetrahymena3T1_25degrees_hypoxia_frame_2.0.png:1138-0548,1131.405,52.761,6.687,51,32,76,499.115,1034.944,499.181,1034.954,141.803,470.909,1022.727,55.455,24.545,56.761,25.379,0.589,0.707,55.818,53,0.066,-0.052,518,1133,173.454,24.545,2.237,0.447,0.951
25,hypoxia25,hypoxia,Tetrahymena3T1_25degrees_hypoxia_frame_2.0.png:1127-0675,865.289,62.294,7.446,65,39,82,614.027,1023.79,613.887,1023.901,123.217,599.091,1001.818,30,45.455,49.191,22.397,62.454,0.716,50.206,63,-0.419,-0.007,661,1151,58.325,24.579,2.196,0.455,0.941
25,hypoxia25,hypoxia,Tetrahymena3T1_25degrees_hypoxia_frame_2.0.png:1113-0949,1221.488,65.529,7.327,59,43,87,862.604,1010.879,862.982,1011.028,149.242,834.545,993.636,56.364,36.364,58.857,26.424,158.017,0.689,58.691,65,0.007,-0.502,918,1103,163.811,26.669,2.227,0.449,0.943
25,hypoxia25,hypoxia,Tetrahymena3T1_25degrees_hypoxia_frame_2.0.png:0535-0992,1345.455,77.004,9.618,80,39,103,900.936,486.298,900.905,486.189,155.724,887.273,455.455,29.091,61.818,63.605,26.933,97.295,0.697,63.115,77,-0.212,0.097,983,501,101.634,27.456,2.362,0.423,0.961
25,hypoxia25,hypoxia,Tetrahymena3T1_25degrees_hypoxia_frame_2.0.png:1331-1213,1317.355,61.809,7.031,62,35,83,1103.518,1211.324,1103.679,1211.519,151.023,1088.182,1180.909,30,59.091,59.07,28.395,84.349,0.726,59.655,62,-0.219,0.19,1207,1364,82.117,28.754,2.08,0.481,0.957
25,hypoxia25,hypoxia,Tetrahymena3T1_25degrees_hypoxia_frame_2.0.png:1294-1630,866.116,58.088,5.497,59,39,75,1481.993,1176.635,1481.987,1176.737,130.399,1459.091,1160,46.364,32.727,48.88,22.561,33.446,0.64,54.735,59,-0.334,0.248,1605,1312,32.106,24.42,2.167,0.462,0.925
25,hypoxia25,hypoxia,Tetrahymena3T1_25degrees_hypoxia_frame_2.0.png:0779-1511,1333.884,63.828,10.703,65,19,95,1374.535,707.331,1374.568,706.988,151.281,1354.545,680.909,39.091,55.455,60.427,28.106,120.758,0.732,61.456,64,-0.387,0.831,1495,751,119.219,30.509,2.15,0.465,0.953
25,hypoxia25,hypoxia,Tetrahymena3T1_25degrees_hypoxia_frame_2.0.png:0308-1134,714.05,68.281,12.275,69,16,98,1031.457,279.723,1031.067,279.303,102.244,1016.364,262.727,29.091,34.545,36.589,24.848,122.11,0.858,38.236,70,-1.214,2.548,1125,289,118.393,25.713,1.473,0.679,0.955
25,hypoxia25,hypoxia,Tetrahymena3T1_25degrees_hypoxia_frame_2.0.png:0256-1431,683.471,68.881,7.646,67,47,98,1300.178,231.934,1300.314,231.948,112.179,1280,221.818,42.727,21.818,44.114,19.727,12.314,0.683,44.851,69,0.149,0.169,1408,262,17.7,21.573,2.236,0.447,0.941
25,hypoxia25,hypoxia,Tetrahymena3T1_25degrees_hypoxia_frame_2.0.png:1021-1819,849.587,58.879,8.795,59,25,84,1654.494,926.725,1654.709,926.817,124.906,1642.727,903.636,22.727,49.091,48.919,22.113,93.217,0.684,50.493,59,-0.692,0.99,1815,994,103.536,22.727,2.212,0.452,0.938
25,hypoxia25,hypoxia,Tetrahymena3T1_25degrees_hypoxia_frame_262.0.png:0327-0350,776.033,51.044,8.386,53,7,74,316.829,297.672,317.237,297.448,112.932,296.364,285.455,44.545,23.636,42.771,23.102,2.688,0.765,44.878,52,-0.687,1.356,326,332,6.981,23.636,1.851,0.54,0.95
